17.4598,-3.56494,18.7837
17.9067,-3.80199,18.7
18.0385,-3.65843,18.6514
18.1273,-3.50697,18.9029
18.1457,-3.59947,19.1646
18.1955,-3.96648,19.0555
18.3615,-3.76352,18.8687
18.0852,-3.57835,19.0639
18.1504,-3.83526,19.2427
18.3676,-3.86067,19.2778
18.4111,-3.6766,19.4947
18.6563,-3.85474,19.6461
18.8888,-3.64866,19.8373
18.8483,-3.65031,20.2621
19.0721,-3.8527,20.2003
19.3013,-3.57658,20.3386
19.405,-3.93431,20.5583
19.7453,-3.74483,20.6715
19.5325,-3.72305,21.0235
19.6792,-3.99396,21.0473
19.8428,-3.66388,21.0923
19.775,-4.11304,21.2357
19.884,-3.95716,20.7527
19.4113,-3.60891,20.8642
19.2106,-4.23828,20.754
19.3084,-3.745,20.2163
18.9253,-4.02095,20.5065
19.5442,-4.1669,20.3554
19.5107,-3.69406,20.6171
19.4285,-4.06354,20.8328
19.6845,-3.83041,20.8246
19.5841,-3.70998,20.7557
19.3378,-3.63664,20.9291
19.7533,-4.15975,21.0467
20.3551,-4.0037,21.0158
20.1442,-3.52928,21.5197
19.9897,-4.27374,21.9466
20.6123,-3.85614,22.0096
20.2806,-3.79611,22.5957
20.3335,-4.56474,22.6169
20.9349,-4.25676,22.5892
20.4975,-4.03316,23.1556
20.414,-4.86387,23.1651
21.1706,-4.63499,22.9919
20.9775,-4.21846,23.6777
20.8824,-5.06455,23.7989
21.808,-4.90462,23.4334
21.5527,-4.48069,24.2192
21.7014,-5.41417,24.4094
22.64,-5.02389,24.1753
22.3337,-4.64649,24.9978
22.5814,-5.58216,25.1084
23.3874,-4.84329,24.8265
22.7946,-4.98541,25.6937
23.6061,-5.71161,25.1418
23.4468,-4.73701,25.7566
23.4393,-5.89226,25.5402
24.0995,-5.00389,25.8195
23.5322,-5.91097,26.5443
24.7101,-6.06234,26.591
24.6246,-6.19216,27.715
25.2342,-7.17934,27.8626
25.6659,-6.86483,28.6718
25.5716,-7.66453,29.3442
26.6397,-7.72147,29.6092
26.3198,-8.03184,30.3468
26.8883,-8.2559,29.9357
26.9176,-8.16036,30.7992
27.0824,-8.90533,30.6498
27.6467,-8.62952,30.8364
27.5146,-8.96712,31.299
27.9636,-9.22729,31.3355
28.0367,-9.14289,31.9644
28.4562,-9.52751,32.2151
28.7678,-9.6134,32.8591
29.3983,-10.192,33.2061
29.8499,-10.4839,34.026
30.1808,-10.9535,34.4313
30.6225,-10.9694,35.0062
30.9648,-11.5348,35.461
31.4565,-11.6608,36.0363
31.5289,-11.9512,36.6777
32.1706,-12.4689,36.9175
32.4981,-12.2745,37.5986
32.7267,-13.1065,38.0261
33.5675,-13.0771,38.5364
33.5364,-13.6093,39.2625
34.3035,-13.8218,39.5798
34.5271,-14.1615,40.3413
35.0046,-14.7097,40.7137
35.4472,-14.6372,41.3819
35.6403,-15.3981,41.9626
36.403,-15.0012,42.6161
36.3726,-15.3993,43.6186
37.3593,-16.0038,44.1181
37.8492,-15.5895,45.313
38.2587,-16.7249,45.9095
39.4162,-16.2792,46.4431
39.2924,-16.7994,47.89
40.6552,-17.1136,48.0156
41.0628,-16.4738,49.1825
41.7686,-17.3563,49.9764
42.6987,-16.8355,51.1624
42.7716,-17.531,52.2558
44.0706,-17.5148,52.6981
43.9993,-17.3085,53.9931
44.4431,-18.3813,54.4602
45.3512,-17.935,55.306
45.1583,-18.5462,56.2661
46.0137,-18.9049,56.6515
46.0643,-18.6735,57.4477
46.1885,-19.4453,57.9676
46.8354,-19.3375,58.4076
46.6918,-19.7168,59.0892
47.321,-20.1441,59.2227
47.611,-19.8242,59.9412
47.4857,-20.4695,60.2959
48.339,-20.9378,60.112
49.0113,-20.3353,60.8452
48.7927,-20.8921,61.8219
49.5745,-21.7479,61.835
50.3182,-21.5676,62.2542
50.2575,-22.0087,62.9772
50.9596,-22.4632,62.9399
51.3893,-22.3128,63.7332
52.139,-22.8264,64.1302
52.7155,-22.4534,64.4286
52.9119,-22.8465,64.9948
53.4244,-22.9433,64.7463
53.4608,-22.806,65.0359
53.5678,-23.1454,65.1479
53.8179,-23.1789,64.7729
53.7634,-22.6495,64.9235
53.6303,-23.1111,65.4126
53.9225,-23.141,64.7148
53.9029,-22.5421,65.0445
54.0497,-23.192,65.5178
54.608,-23.2942,64.8601
54.756,-22.4702,65.2511
54.9956,-23.123,65.7867
55.5209,-23.1405,65.0556
55.5671,-22.697,65.6679
55.5665,-23.4181,65.819
55.6527,-23.1351,65.1315
55.6165,-22.7148,65.8435
55.5635,-23.674,65.7805
55.5754,-23.2383,65.0035
55.4404,-22.5688,65.7785
55.5088,-23.4683,66.024
55.768,-23.2485,65.0846
55.9754,-22.6164,65.4848
56.225,-23.4393,65.797
56.4722,-22.9566,65.2531
56.4551,-22.897,65.9149
56.3327,-23.4468,65.6332
56.3943,-22.8918,65.2957
56.2185,-22.9999,65.9371
56.1871,-23.3852,65.4025
56.2979,-22.7463,65.4521
56.2014,-23.1593,65.9328
56.1225,-23.2722,65.2957
56.0976,-22.5855,65.5313
55.7866,-23.0979,65.9193
55.7575,-23.115,65.219
55.7419,-22.4872,65.5033
55.3785,-22.9716,65.7589
55.2065,-22.7528,65.1855
54.9673,-22.3888,65.5957
54.7137,-22.5924,65.4581
54.5876,-22.3884,65.1725
54.4447,-22.3462,65.4576
54.2651,-22.6529,65.3059
54.2449,-22.1148,65.0253
54.1685,-22.4688,65.5551
54.0629,-22.574,64.9049
54.1283,-22.0583,65.1384
54.0177,-22.3763,65.3583
53.8836,-22.4986,65.1134
53.9098,-22.2968,65.326
53.8562,-22.6261,65.4606
53.88,-22.5178,65.0283
53.9057,-22.4304,65.4574
53.9867,-22.883,65.3304
54.3035,-22.5902,65.0543
54.4464,-22.6038,65.4856
54.5264,-22.9253,65.1381
54.7346,-22.3584,65.0298
54.7589,-22.7341,65.5305
54.9034,-22.8579,64.9226
55.1644,-22.4548,65.2189
55.3561,-22.9323,65.3632
55.3975,-22.7362,64.9716
55.521,-22.7512,65.1318
55.7996,-22.8618,65.0018
56.1532,-22.7263,65.0957
56.4465,-23.0822,65.2128
56.8836,-22.9578,64.9596
57.2602,-22.9999,65.4575
57.7992,-23.1299,65.2014
58.2079,-23.1299,65.4328
58.589,-23.4469,65.3158
59.1052,-23.3502,65.1856
59.4174,-23.6304,65.7332
59.6173,-24.1623,65.2987
60.0686,-23.8063,65.3204
60.299,-24.2218,65.7298
60.7287,-24.3859,65.1092
61.2256,-24.1364,65.7002
61.5979,-24.9226,65.7299
62.3542,-24.4801,65.4264
62.6978,-24.6412,65.8801
63.1256,-25.0712,65.464
63.7444,-24.9047,65.746
64.1647,-25.3418,65.9615
64.7223,-25.2954,65.7643
65.0361,-25.1497,66.4594
65.2272,-26.0129,66.3794
65.8511,-25.6203,66.246
65.9801,-25.8637,66.8505
66.3264,-26.2,66.7005
66.6225,-26.1086,66.9601
66.8739,-26.4283,67.0666
67.0747,-26.2626,66.7166
66.6886,-26.2364,67.232
66.4026,-26.5766,66.8956
66.5034,-26.2722,66.5144
66.2438,-26.1707,66.8814
66.085,-26.3884,66.4009
65.9221,-25.8846,66.5657
65.5064,-26.261,66.5549
65.5733,-25.8375,66.0978
65.2849,-25.4792,66.5622
65.1455,-26.285,66.4317
65.5453,-25.7416,65.9296
65.5038,-25.834,66.767
65.6557,-26.3546,66.1466
66.0519,-25.5038,66.2346
65.8455,-26.1051,66.7719
66.1003,-26.225,66.1256
66.3147,-25.3873,66.3948
66.208,-26.103,66.9595
66.8153,-26.2825,66.179
67.1028,-25.7225,66.9018
67.1278,-26.4875,66.9638
67.4638,-26.2594,66.5436
67.5452,-25.8879,66.8908
67.559,-26.2165,66.9016
67.8196,-26.0378,66.7024
67.9186,-25.9491,67.1605
67.8956,-26.4302,67.1316
68.2269,-26.2852,66.8462
68.2797,-26.1606,67.1494
68.2094,-26.53,67.0142
68.3672,-26.2772,67.0948
68.2787,-26.4266,67.2497
68.1951,-26.3378,67.0168
68.0478,-26.3028,67.21
67.9671,-26.4793,67.145
68.0522,-26.4928,67.0185
68.1654,-26.4551,67.2519
68.1839,-26.8163,67.2138
68.3574,-26.5026,67.1887
68.1368,-26.7029,67.5423
68.1379,-26.7896,66.9966
67.7913,-26.4527,67.1895
67.5906,-26.8939,66.8484
67.7108,-26.4145,66.6837
67.4579,-26.5507,66.953
67.5752,-26.6579,66.5279
67.5158,-26.3948,66.7378
67.4218,-26.6646,66.8531
67.6822,-26.5818,66.3168
67.5822,-26.2743,66.6349
67.4321,-26.8087,66.5008
67.5945,-26.406,66.0805
67.345,-26.249,66.6728
67.1382,-26.7831,66.6132
67.2645,-26.5973,66.0629
67.3683,-26.0888,66.3514
67.2702,-26.4551,66.4425
67.7045,-26.3673,66.1114
67.8441,-26.1001,66.5721
67.6817,-26.5941,66.7312
67.9009,-26.6296,66.1954
68.289,-26.0372,66.5191
68.0024,-26.3436,67.1094
67.9846,-26.455,66.3589
68.1386,-25.9016,66.7729
67.5562,-26.4918,67.1078
67.9684,-26.6409,66.4976
68.2347,-26.1012,67.0802
67.8489,-26.9334,66.9616
68.756,-26.5452,66.6438
68.1604,-26.7215,67.4958
68.4801,-27.0974,66.4671
68.7779,-26.4759,67.2653
68.2733,-27.2554,66.9128
68.9246,-26.5803,66.7946
68.318,-26.7941,67.5104
68.8174,-26.9842,66.6788
68.6896,-26.7018,67.5856
68.7688,-27.4035,66.8837
69.0272,-26.9461,67.5005
68.646,-27.6907,67.3004
69.4363,-27.1138,67.0461
68.8167,-27.4162,67.807
69.275,-27.6158,67.0217
69.3991,-27.1498,67.7837
69.0916,-27.9861,67.4945
69.7203,-27.5026,67.496
69.2692,-27.9805,68.0796
69.794,-27.9163,67.4117
69.5535,-27.7677,68.1885
69.7262,-28.1748,67.4814
69.9674,-27.6588,68.1221
69.7715,-28.4397,67.8278
70.2483,-27.7219,67.9572
69.8951,-28.4059,68.2677
70.4722,-28.0376,67.9761
70.2563,-28.4087,68.4624
70.6343,-28.4075,68.0251
70.7121,-28.2345,68.7025
70.9604,-28.7675,68.4791
71.5451,-28.5362,68.7123
71.4476,-29.2392,68.9587
72.2033,-29.127,68.761
72.3171,-29.2686,69.434
72.6624,-29.7983,68.9823
73.3212,-29.3343,69.3701
73.0734,-29.8045,69.7494
73.543,-29.9649,69.434
73.8983,-29.5792,69.782
73.8603,-30.0661,70.2043
74.2862,-30.4028,69.8832
74.6168,-29.9467,70.1445
74.4761,-30.0787,70.6454
74.5624,-30.5758,70.3483
75.0633,-29.9523,70.1789
74.6567,-30.0625,70.7272
74.7054,-30.5054,70.4284
74.9403,-30.0404,70.3582
74.754,-30.3068,70.7549
75.1646,-30.7322,70.6051
75.6395,-30.1835,70.6075
75.2693,-30.0912,71.2777
75.5131,-30.7079,71.128
75.9905,-30.264,70.8552
75.6636,-29.9098,71.6732
75.8152,-30.7256,71.7057
76.3075,-30.2294,71.3204
76.126,-29.8873,72.1245
76.4259,-30.9148,72.3161
77.122,-30.3791,71.8897
76.828,-30.1954,72.741
77.16,-30.9636,72.5138
77.4999,-30.273,72.2836
77.097,-30.5814,72.9753
77.592,-30.7519,72.2689
77.4724,-30.2017,72.8366
77.7131,-30.9566,72.7439
78.0709,-30.2815,72.8753
77.9916,-31.0286,73.1027
78.2363,-30.4689,72.9699
78.0304,-30.9224,73.2908
78.3991,-30.6498,73.017
78.1485,-30.7539,73.273
78.3221,-30.7977,73.06
78.2267,-30.6418,73.2606
78.4039,-30.7454,73.0674
78.4609,-30.5752,73.1051
78.2999,-30.5827,73.2149
78.3158,-30.6427,72.9231
78.0742,-30.5112,72.9576
77.9946,-30.6416,72.6435
77.8179,-30.3162,72.6798
77.473,-30.5665,72.7121
77.4863,-30.5025,72.5372
77.2055,-30.7394,72.7511
77.418,-30.5864,72.444
77.2778,-30.6294,72.6452
77.1912,-30.6172,72.4156
77.0328,-30.4027,72.4962
77.1163,-30.4569,72.3742
77.1867,-30.2807,72.5798
77.6067,-30.4101,72.6667
77.7222,-30.4012,72.9335
77.9942,-30.7592,73.3729
78.6542,-30.5824,73.2754
78.8436,-30.5952,74.0013
79.6824,-30.8413,73.8598
79.9507,-30.4015,74.6347
80.5257,-31.0591,74.8761
81.242,-30.4687,75.0671
81.4762,-30.9417,75.9024
82.4788,-30.9008,75.8388
82.8126,-30.64,76.6675
83.5243,-31.087,76.9413
84.0419,-30.6872,77.4119
84.5364,-31.1002,77.9451
85.3472,-30.8446,78.1289
85.814,-30.5556,78.9673
86.5788,-30.986,79.4735
87.3746,-30.6297,79.9055
87.7981,-30.7083,80.6502
88.6848,-30.9197,80.8953
89.0852,-30.3889,81.554
89.5937,-30.9732,81.9906
90.271,-30.6001,82.3148
90.4014,-30.764,82.9884
90.9664,-30.7613,82.9927
91.2245,-30.7179,83.636
91.6276,-31.1862,83.8401
92.3116,-30.912,83.9821
92.4404,-30.9481,84.7443
93.1294,-31.2311,84.851
93.5659,-31.0005,85.317
93.9312,-31.3614,85.7687
94.591,-31.2838,85.863
94.4805,-31.2872,86.563
94.935,-31.6922,86.3629
95.346,-31.3346,86.6957
95.6308,-31.7917,87.082
96.3234,-31.5303,86.9414
96.3207,-31.3739,87.77
96.8983,-32.0985,88.3878
98.0536,-31.9786,88.5776
98.4221,-31.6978,89.5002
98.6873,-32.0806,90.0606
99.3638,-32.0793,89.9749
99.4435,-31.4909,90.4971
99.4482,-32.1868,90.8283
100.206,-32.138,90.8036
100.197,-31.98,91.6489
100.943,-32.5194,91.9372
101.148,-31.8361,92.3378
101.168,-32.4345,92.8924
101.859,-32.2089,92.9703
101.662,-32.0282,93.7595
102.345,-32.4832,94.0185
102.667,-31.9008,94.5635
102.851,-32.3498,95.2067
103.514,-32.0848,95.3371
103.336,-31.9614,95.989
103.751,-32.3689,96.2635
104.308,-31.6779,96.555
104.016,-31.7889,97.44
104.661,-32.231,97.6052
104.808,-31.495,97.8261
104.541,-32.0009,98.4445
105.335,-31.879,98.7191
105.123,-31.3702,99.5509
105.544,-32.0281,100.147
106.153,-31.399,100.628
105.83,-31.4651,101.522
106.533,-31.7297,102.075
106.764,-31.36,102.729
106.691,-31.4289,103.498
107.301,-31.6364,104.011
107.671,-31.2028,104.522
107.71,-31.401,105.308
108.206,-31.2932,105.894
108.489,-30.9604,106.687
108.94,-30.8474,107.306
109.291,-30.6187,107.833
109.288,-30.3503,108.353
109.679,-30.402,108.993
110.14,-30.0856,109.507
110.292,-29.7751,110.194
110.671,-29.7937,110.728
111.086,-29.4577,111.075
111.093,-29.1575,111.591
111.364,-29.2163,112.208
111.848,-28.9237,112.551
111.667,-28.7238,113.108
112.129,-29.0713,113.584
112.27,-28.2075,113.724
111.721,-28.4372,114.588
112.514,-28.2456,114.603
112.076,-27.9207,114.851
112.41,-28.1653,115.214
112.344,-27.5704,115.172
112.219,-27.7101,115.719
112.566,-27.3666,115.808
112.292,-27.3418,116.151
112.77,-27.0609,116.25
112.58,-26.8699,116.491
112.887,-26.859,116.83
112.985,-26.6948,116.85
113.051,-26.5029,117.023
113.113,-26.26,117.369
113.496,-25.8949,117.931
113.378,-25.4924,118.413
114.046,-25.2946,118.828
113.938,-24.59,119.385
114.476,-24.2092,120.051
114.712,-23.5379,120.675
115.229,-23.2312,121.596
115.701,-22.3067,121.861
115.823,-21.9192,122.678
116.323,-21.3766,123.165
116.683,-20.8002,123.737
117.116,-20.406,124.294
117.531,-19.975,124.654
117.764,-19.675,125.096
118.262,-19.485,125.505
118.704,-19.0636,125.911
119.064,-18.7385,126.472
119.612,-18.4017,126.922
119.908,-17.971,127.425
120.393,-17.7561,128.01
120.854,-17.3778,128.473
121.335,-16.966,129.085
121.78,-16.5092,129.692
122.317,-16.2086,130.301
122.946,-15.9927,130.896
123.659,-15.596,131.164
123.832,-15.0222,131.735
124.302,-14.9982,132.39
125.083,-14.7605,132.728
125.42,-14.1024,133.197
125.781,-13.8552,134.029
126.552,-13.7921,134.456
127.134,-13.0542,134.709
127.358,-12.7342,135.517
128.112,-12.6563,135.622
128.462,-11.8257,136.057
128.889,-11.6361,137.026
129.882,-11.279,137.138
130.106,-10.3063,137.489
130.667,-10.1821,138.397
131.588,-9.69962,138.318
131.701,-8.86237,138.943
132.406,-8.7609,139.694
133.205,-8.10481,139.691
133.277,-7.20977,140.332
134.023,-7.15111,140.918
134.62,-6.49727,140.83
134.59,-5.86832,141.38
135.265,-5.79757,142.011
135.816,-5.17327,141.911
135.783,-4.63202,142.439
136.312,-4.47637,142.914
136.528,-3.85936,142.941
136.777,-3.6188,143.462
137.133,-3.31858,143.798
137.369,-2.82808,143.925
137.552,-2.51235,144.334
137.942,-2.25582,144.445
138.401,-1.85866,144.438
138.539,-1.34265,144.573
138.79,-1.02566,144.962
139.326,-0.882777,144.993
139.54,-0.225765,144.872
139.944,-0.0383027,145.46
140.261,0.378347,144.936
139.705,0.872903,145.328
140.386,0.784526,145.852
140.616,1.40698,145.491
140.583,2.01901,146.144
141.503,2.26205,146.316
141.585,3.10897,146.022
141.57,3.80611,146.56
142.217,4.11054,146.747
142.31,4.86335,146.564
142.291,5.39392,147.092
142.94,5.69881,147.336
143.046,6.43692,147.124
142.791,6.89375,147.741
143.603,6.88637,148.175
143.617,7.48247,147.51
143.175,7.77066,148.197
144.095,7.81559,148.516
144.022,8.48876,147.933
143.479,9.01604,148.696
144.411,9.40981,149.059
144.267,10.3187,148.541
143.772,10.7247,149.359
144.661,11.1018,149.573
144.371,12.0205,149.2
144.239,12.4816,150.12
145.115,13.0289,150.139
144.711,13.9362,149.866
144.681,14.3855,150.799
145.491,14.9794,150.637
144.998,15.8581,150.514
145.211,16.3632,151.38
145.978,17.0368,151.052
145.488,17.9367,151.046
145.81,18.493,151.906
146.342,19.362,151.599
145.798,20.263,151.72
146.155,21.0687,152.48
146.714,22.0209,152.054
146.228,23.0985,152.165
146.823,23.9181,152.774
147.134,24.841,152.169
146.439,25.716,152.471
147.086,26.3402,153.197
147.414,27.2853,152.495
146.864,28.2775,153.197
147.733,29.1016,153.353
147.268,29.9322,152.994
147.386,30.4867,153.97
148.052,31.2874,153.362
147.2,31.9394,153.557
147.971,32.3753,154.21
147.803,33.2182,153.483
147.424,33.6643,154.569
148.547,34.2388,154.201
147.637,35.3467,153.992
148.266,35.8202,155.016
148.494,36.4657,154.068
147.645,37.1829,154.597
148.615,37.5912,155.124
148.771,38.3293,154.097
148.033,39.0166,154.801
149.188,39.5023,155.11
148.886,40.4779,154.352
148.519,41.0319,155.467
149.578,41.5626,155.336
149.046,42.1483,154.854
148.85,42.113,155.527
149.408,42.226,155.515
149.267,42.5522,155.289
149.145,42.4694,155.528
149.145,42.4711,155.764
149.326,42.6422,155.687
148.957,42.8267,155.859
149.413,42.928,156.23
149.333,43.6079,156.059
149.119,43.6902,156.514
149.466,44.0399,156.745
149.358,44.442,156.746
149.423,44.6677,157.023
149.706,45.1352,157.042
149.553,45.5759,157.274
149.713,45.9427,157.815
150.092,46.5531,157.873
150.151,47.2611,158.145
150.313,47.7584,158.545
150.528,48.32,158.688
150.549,48.8513,158.773
150.468,49.404,159.375
150.889,49.7534,159.619
151.195,50.4562,159.581
151.077,51.0176,159.683
151.237,51.2792,160.108
151.628,51.6406,160.204
151.819,52.1085,160.118
151.695,52.3415,160.06
151.499,52.2926,160.155
151.57,52.0488,160.194
151.76,51.7232,160.067
151.964,51.5853,159.728
151.68,51.3581,159.444
151.526,51.0427,159.187
151.312,50.547,158.991
151.329,49.9808,158.763
151.25,49.5523,158.355
151.133,49.0952,158.03
150.868,48.7566,157.696
150.645,48.2812,157.558
150.616,47.7376,157.24
150.42,47.4337,156.727
149.945,47.0308,156.612
149.867,46.5209,156.389
149.846,46.1499,155.985
149.5,45.986,155.638
149.081,45.4585,155.571
148.797,44.8092,155.364
148.516,44.2742,154.845
147.91,44.0075,154.49
147.454,43.544,154.385
147.211,43.0784,154.195
146.914,42.7083,153.984
146.652,42.4148,153.722
146.294,42.2057,153.606
145.966,41.7633,153.428
145.63,41.3283,152.937
145.056,41.0408,152.61
144.48,40.6123,152.721
144.28,39.9563,152.763
144.025,39.4186,152.274
143.227,39.2526,152.131
142.879,38.6455,152.53
142.838,38.0032,152.213
142.393,38.0001,151.97
142.125,37.7947,152.399
142.357,37.3702,152.298
142.019,37.3282,151.992
141.658,37.2716,152.324
142.049,36.9201,152.475
141.945,37.0524,152.0
141.643,37.1013,152.204
141.884,36.8488,152.377
141.887,36.8334,151.893
141.358,36.8071,152.053
141.37,36.3512,152.215
141.399,36.0855,151.819
140.77,36.2414,151.729
140.481,35.9768,152.307
140.733,35.3419,152.194
140.226,35.1987,151.614
139.558,35.0669,152.073
139.703,34.3252,152.361
139.644,34.101,151.771
139.087,34.3861,151.965
139.131,34.2037,152.631
139.635,33.7189,152.406
139.361,33.9364,151.8
138.914,34.0844,152.358
139.285,33.506,152.725
139.42,33.1746,152.015
138.805,33.4154,152.001
138.679,32.9727,152.543
138.864,32.6948,152.104
138.473,33.143,152.031
138.339,33.0284,152.54
138.605,32.3404,152.818
138.493,31.845,152.403
137.876,31.538,152.339
137.597,31.0089,152.625
137.65,30.3658,152.239
137.256,30.3797,152.033
137.117,30.2188,152.527
137.513,29.9182,152.32
137.091,30.064,151.946
136.725,29.9049,152.528
137.245,29.3702,152.582
137.25,29.5921,151.667
136.397,29.7939,152.022
136.83,29.35,152.551
137.182,29.1785,151.822
136.641,29.6195,151.572
136.782,29.6413,152.267
137.331,29.502,152.017
137.007,29.7,151.308
136.484,30.1037,151.813
137.224,30.1554,152.263
137.568,30.345,151.383
136.696,30.6865,151.21
136.767,30.7788,152.012
137.598,30.7424,151.756
137.202,31.0346,151.03
136.532,31.2486,151.602
137.29,31.1163,151.872
137.358,31.2155,151.068
136.723,31.5278,151.633
137.644,31.7618,151.876
137.495,32.046,150.836
136.661,32.4637,151.456
137.546,32.6044,151.916
137.669,32.763,150.973
136.489,32.9537,151.198
137.419,32.8934,151.864
137.064,32.7221,150.8
136.789,32.7703,151.716
137.449,32.6893,151.315
136.999,33.0007,150.989
137.04,33.4446,151.262
137.309,33.9951,150.966
137.314,34.8685,150.878
137.626,35.7164,151.162
138.11,36.4773,150.922
137.974,37.2423,150.535
138.094,37.7886,151.069
138.754,38.2396,150.931
138.474,38.8773,150.738
138.681,39.3351,151.183
139.036,39.8211,150.844
138.705,40.4973,150.88
139.067,41.0179,151.464
139.475,41.7916,151.047
138.97,42.7056,151.252
139.517,43.4995,151.752
139.779,44.61,151.459
139.617,45.5393,151.81
140.023,46.6016,152.057
140.179,47.7583,152.031
140.189,48.8698,152.375
140.573,49.8194,152.7
140.779,50.727,152.594
140.574,51.6727,152.771
140.856,52.6428,153.218
141.091,53.6458,153.19
141.002,54.5746,153.429
141.33,55.3146,153.608
141.29,56.0796,153.607
141.529,56.8677,153.817
141.641,57.744,153.681
141.47,58.5988,153.891
141.86,59.3343,154.078
141.818,60.1519,153.776
141.799,61.2285,154.129
142.134,62.3485,154.004
141.85,63.5434,153.851
142.024,64.6903,154.143
142.238,65.8551,153.954
142.147,67.0574,154.116
142.498,68.2882,154.246
142.915,69.514,154.15
143.045,70.9223,154.325
143.661,72.073,154.684
143.914,73.4157,154.657
144.239,74.7823,154.693
144.22,75.9575,155.0
144.508,76.7808,154.986
144.852,77.7079,154.814
144.995,78.4032,154.808
145.295,79.0784,154.892
145.619,79.716,154.871
145.649,80.4634,154.931
145.959,80.9454,155.238
146.455,81.3177,155.377
146.643,81.8758,155.044
146.572,82.3599,155.135
146.783,82.7766,155.211
146.867,83.283,155.102
146.933,83.7385,155.228
147.104,84.148,155.157
147.138,84.5558,155.073
146.971,85.0208,155.168
147.09,85.4371,155.557
147.402,85.9246,155.429
147.308,86.4144,155.238
147.233,86.8074,155.466
147.536,87.1511,155.563
147.565,87.529,155.254
147.404,87.9724,155.402
147.535,88.2879,155.513
147.506,88.6592,155.511
147.557,89.1838,155.571
147.591,89.5905,155.47
147.646,89.95,155.581
147.872,90.3354,155.666
147.924,90.7156,155.472
147.78,91.1885,155.342
147.845,91.6174,155.472
148.125,92.0891,155.388
148.109,92.6639,155.139
147.785,93.4621,155.266
147.995,94.1944,155.78
148.38,94.8188,155.524
148.453,95.2879,155.437
148.458,95.8582,155.572
148.605,96.2469,155.752
148.759,96.6546,155.532
148.189,97.0929,155.659
148.767,97.3228,156.27
149.082,97.5775,155.578
148.303,97.8141,155.841
149.059,98.1045,156.083
148.66,98.448,155.435
148.639,98.7015,155.974
148.951,98.9252,155.831
148.628,99.0906,155.753
148.833,99.1211,156.088
148.877,99.2195,155.694
148.475,99.4147,155.939
148.976,99.7426,156.017
148.703,99.9223,155.689
148.57,99.9009,156.21
149.161,99.8142,155.879
148.714,99.8264,155.858
148.877,99.621,155.994
148.766,99.4881,155.78
148.868,99.4084,155.754
148.448,99.3637,155.7
148.698,99.2124,155.984
148.647,99.1814,155.601
148.298,99.0802,155.664
148.665,98.9581,155.86
148.739,98.8253,155.696
148.659,98.8197,155.782
148.792,98.8486,155.827
148.821,98.82,155.882
148.774,98.8411,155.752
148.776,98.8483,155.941
148.886,99.138,155.58
148.395,99.3722,155.873
148.964,99.6839,155.961
148.634,99.7335,155.418
148.245,99.6473,156.224
149.05,99.7409,156.01
148.509,99.7847,155.639
148.635,100.003,156.298
